@id|@lon|@lat|shop|name|addr:city|addr:postcode|addr:street|addr:housenumber|website|contact:email|phone
1038446856|15.4456677|47.0590703|vacant||Graz|8010|Conrad-von-Hötzendorf-Straße|55|||
1050261518|15.4596696|47.0840012|supermarket|Billa|Graz|8010|Hilmteichstraße|69|||
1052829977|15.4494716|47.0759647|books|Uni Buchladen|Graz|8010|Zinzendorfgasse|25|http://www.uni-buchladen.at/||+43316 327952
1069555935|15.4280891|47.0709844|bakery|Backwerk|Graz|8020|Annenstraße|23|||
1083590363|15.4197415|47.0711380|clothes|C&A|Graz|8020|Annenstraße|67|http://www.c-and-a.com/at||
1084426931|15.4508375|47.0720899|bakery|Hubert Auer|Graz|8010|Lichtenfelsgasse|20|||
1098006495|15.4407988|47.0690750|vacant||Graz|8010|Herrengasse|26|||
1098006502|15.4411373|47.0687925|general|Tchibo|Graz|8010|Herrengasse|28|||
1098006504|15.4429471|47.0691134|convenience|Stadtbauernladen|Graz|8010|Hamerlinggasse|3|http://www.stadtbauernladen.at||+43316 8050 1260
1099712258|15.4403165|47.0685423|jewelry|Amberger|Graz|8010|Stubenberggasse|6|http://www.uhren-amberger.at/|uhren.amberger@inode.at|
1099712285|15.4404790|47.0686200|clothes|Pelzhaus Mangold|Graz|8010|Frauengasse|4|||
1101644094|15.4441379|47.0657446|frame|Preiner|Graz|8010|Klosterwiesgasse|18|https://preiner.at/kontakt||
1101644101|15.4439071|47.0659706|lamps|Orion Licht|Graz|8010|Klosterwiesgasse|16|http://www.orion.co.at||+43316 82 75 94
1101644117|15.4431651|47.0669222|shoes|Vega Nova|Graz|8010|Klosterwiesgasse|1|veganova.at|graz@veganova.at|
1101682560|15.4045230|47.0730667|shoe_repair|Eggenberger Schuh- und Schlüsseldienst|||||||
1133927849|15.4412793|47.0690533|jewelry|Juwelier Schreiner|Graz|8010|Herrengasse|23|||
1138331162|15.4391982|47.0687345|clothes|pono|Graz|8010|Schmiedgasse|24|||
1145266714|15.4417330|47.0673270|kiosk|Nachttrafik|||||||
1182801745|15.4505178|47.0662270|vacant||Graz|8010|Brockmanngasse|8|||
1200796561|15.4211672|47.1034151|hairdresser|Schnittig!|Graz|8045|Grazer Straße|45|||
1205514786|15.4306987|47.0668952|convenience|Bürsten- und Korbwaren A.W. Schmidt GmbH|Graz|8010|Rösselmühlgasse|4|||
1207153173|15.4397814|47.0646065|stationery|Büro + Papier Wurzer|Graz|8010|Wielandgasse|15|http://www.wurzer-graz.at||+43316 838400-15
1207175120|15.4416327|47.0688785|books|Moser|Graz|8010|Am Eisernen Tor|1|http://www.buchmoser.at/|buchmoser@morawa-buch.at|+43 316 83 01 10
1218264980|15.4446386|47.0659416|garden_centre|euphoria|Graz|8010|Grazbachgasse|14|http://www.euphoria-graz.at||
1226011999|15.4234326|47.1133675|hairdresser|Coiffeur Headline|Graz|8045|Stattegger Straße|47|www.haarmax.at||+43 316 697243
1231519695|15.4226503|47.0933603|vacant||Graz|8010|Körösistraße|200|||
1239172072|15.4169028|47.1006500|newsagent|Tabak Trafik|||||||
1239912848|15.4381626|47.0598108|bicycle|Alles Rund ums Radl|Graz|8010|Pestalozzistraße|62||service@rundumsfahrradl.net|
1243737161|15.4244301|47.1212028|florist|Blumenhaus Zötsch|Graz|8045|Stattegger Straße|110|www.blumenhaus-zoetsch.at|office@blumenhaus-zoetsch.at|
1245537944|15.4475792|47.0752956|butcher|Mosshammer|Graz|8010|Zinzendorfgasse|12|||
1245552592|15.4476661|47.0753241|second_hand|Carla|Graz|8010|Zinzendorfgasse|14|||
1251189841|15.4043657|47.0815150|kiosk||||||||
1252326818|15.4426668|47.0676287|butcher|Fleischerei Stacherl|||||||
1252326825|15.4423131|47.0675902|bakery|Martin Auer|||||http://www.martinauer.at||+43316 8040 25
1252326829|15.4425391|47.0675645|florist|Blumen Hajek|Graz|8010|Jakominiplatz||||
1253100004|15.4416899|47.0645879|bicycle|Zweirad-Express Schnabl|Graz|8010|Grazbachgasse|48|||
1256979584|15.4392444|47.0789008|florist|Floral Total|Graz|8010|Jahngasse|9|||
1259706281|15.4429870|47.0675918|bakery|Martin Auer (Brotküche)||8010|Jakominiplatz||http://www.martinauer.at||+43316 8040 20
1259706311|15.4428304|47.0675934|bakery|Hubert Auer||8010|Jakominiplatz||||
1259706375|15.4427199|47.0675733|greengrocer||||||||
1261391739|15.4526389|47.0696935|vacant||Graz|8010|Morellenfeldgasse|16|||
1264395441|15.4468946|47.0689400|hairdresser|Der Musyl|Graz|8010|Kaiser-Josef-Platz|2|http://www.dermusyl.at/||+43 316 81 18 81
1264399993|15.4467029|47.0681931|greengrocer||||||||
1264400002|15.4470401|47.0687081|butcher|Feiertag|||||http://www.derfeiertag.at/||+43 316 84 59 62
1274272030|15.4494673|47.0663361|hairdresser|Schnittpunkt|Graz|8010|Schörgelgasse|10|http://www.friseur-schnittpunkt.at/||
1295256157|15.4443633|47.0674667|clothes|NKD|Graz|8010|Jakominiplatz|12|||
1302070832|15.4420948|47.0661562|second_hand|Carla|Graz|8010|Jakoministraße|10|https://www.caritas-steiermark.at/spenden-helfen/carla/unsere-shops/carlas-in-graz/jakomini/?L=0||+43 676 880 156 84
1315145875|15.4332169|47.0609955|vacant||Graz|8020|Lagergasse|67|||
1315472557|15.4697339|47.0666129|bakery|Sorger|Graz|8010|Waltendorfer Hauptstraße|32a|||
1316046688|15.4728054|47.0564565|bakery|Martin Auer|Graz||Sankt-Peter-Hauptstraße|63|http://www.martinauer.at/||+43 316 47 42 43
1316046705|15.4727396|47.0564320|florist|St. Peter Blumen|||||http://members.aon.at/st-peter-blumen/||+43 316 46 56 08
1318661116|15.4512488|47.0635634|hairdresser||||||||
1342719579|15.4963666|47.0703115|greengrocer||||||||
1359790753|15.4302161|47.0912079|no|A1 Tankstelle|Graz|8010|Grabenstraße|166|||
1360221774|15.4561998|47.0713100|furniture|Wohnkultur Steiner|||||||
1363117573|15.4675804|47.0669707|greengrocer|Pölzl|||||||
1363117574|15.4658613|47.0662052|kiosk||||||||
1363125007|15.4495311|47.0674805|vacant||Graz|8010|Mandellstraße|22|||
1363125008|15.4497790|47.0673887|hairdresser|Druckwelle|Graz|8010|Sparbersbachgasse|22|www.druck-welle.at/|public@druck-welle.at|
1363125012|15.4543162|47.0679456|supermarket|Kaufhaus Koller|Graz|8010|Nibelungengasse|38|||
1363125014|15.4514616|47.0679749|supermarket|Bio-Laden Matzer|Graz|8010|Sparbersbachgasse|34|http://www.bio-laden.at|info@bio-laden.at|
1363128982|15.4466942|47.0677162|convenience|il Pastaio|||||www.il-pastaio.at/||
1363128985|15.4468980|47.0687666|butcher|Rinner||8010|Kaiser-Josef-Platz||http://www.rinner.co.at/||+43 316 826205
1363128987|15.4470456|47.0693074|vacant||||||||
1363132393|15.4374339|47.0719481|bakery|Strohmayer|||||||
1363132402|15.4381699|47.0714807|bakery|Martin Auer|Graz|8010|Hauptplatz|12|||
1363132403|15.4385613|47.0719009|shoes|The Original|Graz|8010|Sporgasse|8|||
1363401587|15.4428916|47.0790377|hearing_aids|Neuroth|Graz|8010|Hilgergasse|6|||
1366705776|15.4221498|47.1140412|photo_studio|Fotostudio Seifert|Graz|8045|Sankt-Veiter-Straße|6-8|http://fotostudio-seifert.at||
1373089366|15.4315969|47.0710540|clothes|Humana|Graz|8020|Annenstraße|7|||
1373285025|15.4412695|47.0648270|hairdresser|Schnittig|Graz|8010|Schönaugasse|21|||
1373592781|15.4423345|47.0638844|bicycle|Fahrradküche Graz|Graz|8010|Schießstattgasse|40|http://www.fahrradkueche.com/||
1374080180|15.4468028|47.0666570|bicycle; mobile_phone|Handy-Star Fahrräder|Graz|8010|Dietrichsteinplatz|1|||
1374242179|15.4723913|47.0562638|convenience|Bioladen "Die Knospe"|Graz|8042|Sankt-Peter-Hauptstraße||http://www.die-knospe.at/||
1377641074|15.4150812|47.1000776|computer|e-tec Computer & Elektronik|Graz|8045|Am Arlandgrund|2|||
1377641075|15.4148227|47.1000167|stationery|Pagro|Graz|8045|Am Arlandgrund|2|||
1377641077|15.4144207|47.0998260|convenience|DUK|Graz|8045|Am Arlandgrund|2||duk@twin.at|
1386746833|15.4398261|47.0726111|optician|Optik Scholz|Graz|8010|Hofgasse|5|||
1386746889|15.4402388|47.0725752|clothes|The Box|Graz|8010|Hofgasse|7|||+43660 50 500 16
1388347862|15.4009248|47.0268098|convenience|Spar Express|||||||
1388348480|15.4010664|47.0308688|car_repair|Vogl|||||||
1411138559|15.4461744|47.0662302|houseware|Rauch|Graz|8010|Grazbachgasse|5|http://www.rauch-online.at/|office@rauch-online.at|+43 316 837537
1411154870|15.4541261|47.0704733|vacant||Graz|8010|Morellenfeldgasse|32|||
1416933752|15.4376769|47.0679245|stationery|Mail Boxes Etc|||||||
1417924539|15.4488302|47.0627570|convenience|Mondi's Bioladen|Graz|8010|Kastellfeldgasse|27|||
1420207253|15.4515542|47.0693838|bakery|Kern|Graz|8010|Rechbauerstraße|23|http://www.baeckerei-kern.at||+43 316 31 91 66
1424941724|15.4305388|47.0604805|no|Rumpold|||||||
1432204925|15.4214728|47.0815501|laundry|Wäscherei/Putzerei Norge|||||||
1432204927|15.4246590|47.0830248|newsagent||||||||
1432204928|15.4251244|47.0829310|hairdresser|Kamm & Schere|||||||
1432204929|15.4213239|47.0815535|hairdresser|Frisör Claudia|||||||
1432209301|15.4263449|47.0718531|hairdresser|Salon Mersa|||||||
1432213827|15.4196044|47.0735021|vacant||||||||
1433222269|15.4215613|47.0816789|newsagent|Trafik|||||||
1433754593|15.4286296|47.0716052|chemist|Bipa|Graz|8020|Annenstraße|22|||
1433754603|15.4272315|47.0710443|kiosk||||||||
1433755893|15.4250137|47.0713273|bakery|Sorger Halbpreisfiliale|Graz|8020|Annenstraße|42|||
1435328903|15.4290544|47.0711568|bakery|Hubert Auer|Graz|8020|Volksgartenstraße|2|||
1435328904|15.4193936|47.0720768|bakery||||||||
1436548005|15.4447649|47.0682486|clothes|Modewaren Büdefeldt|Graz|8010|Girardigasse||||
1436548006|15.4421483|47.0693627|clothes|SK Sturm Fanshop|||||||
1436620714|15.4211495|47.0779753|kiosk||||||||
1437535873|15.4423521|47.0658995|mobile_phone|Handy-Center|||||||
1437535880|15.4423948|47.0657562|hairdresser|Unless Afro|Graz|8010|Jakoministraße|15|||
1442010481|15.4389041|47.0789854|hairdresser|Ihr Frisör Riedl|Graz|8010|Wickenburggasse|1|||
1446305820|15.4186862|47.0840108|kiosk|Milchpause|||||||
1447015998|15.4521622|47.0587932|hairdresser|Haarmode Erwin|Graz|8010|Münzgrabenstraße|102|||
1448537046|15.4655736|47.0954294|kiosk||||||||
1449672154|15.4326159|47.0272668|tailor|Heidi Hütter|Graz|8055|Mitterstraße|7|||
1450514309|15.4667850|47.0623741|solarium|Sonnenstudio|||||||
1450514311|15.4714897|47.0570681|beauty|Turbo Sun Solarium|||||||
1451239194|15.4425465|47.0677982|vacant|||8010|Am Eisernen Tor||||
1452398065|15.4175292|47.0725732|kiosk||||||||
1454907469|15.4966024|47.0768777|florist|Blumen Steiner|Graz|8047|Ragnitzstraße|177|||
1454907473|15.4968016|47.0769365|hairdresser|Musyl|Graz|8047|Ragnitzstraße|177|||
1454908660|15.4967341|47.0768809|bakery|Sorger|Graz|8047|Ragnitzstraße|177|||
1454908677|15.4968970|47.0769243|laundry||Graz|8047|Ragnitzstraße|177|||
1454908686|15.4969923|47.0769120|kiosk|Trafik|Graz|8047|Ragnitzstraße|177|||
1457222996|15.4283576|47.0888567|bakery|Bäckerei König|Graz|8010|Theodor-Körner-Straße|123|||
1458481524|15.4365395|47.0719987|stationery||||||||
1458649811|15.4465642|47.0672775|convenience|Taşkın|Graz|8010|Schlögelgasse|7|||
1458649818|15.4470805|47.0681589|hairdresser|Stadlmair|||||||
1463860143|15.4250714|47.0831996|bicycle|RADECKE|Graz|8020|Floßlendplatz|3|https://www.facebook.com/radeckegraz/||+4368181951423
1464504947|15.4474694|47.0657926|household|First Hanf Shop|Graz|8010|Münzgrabenstraße|5|||
1464504951|15.4473533|47.0655935|hairdresser|Hair Hunter|Graz|8010|Münzgrabenstraße|10|www.hairhunter.at|mail@hairhunter.at|
1468770600|15.4242555|47.0711399|convenience||Graz|8020|Annenstraße|45|||
1468770604|15.4251371|47.0710891|convenience|Farmah's Indien Supermarkt|Graz|8020|Annenstraße|41|||
1468770720|15.4374810|47.0715394|clothes|Hämmerle|Graz|8010|Sackstraße|1|https://haemmerle-mode.at/||+43 316 829167
1468770723|15.4362516|47.0710124|clothes|Kleider Bauer|Graz|8010|Murgasse|9|||
1468770744|15.4317885|47.0710501|clothes|Schöffmann|Graz|8020|Annenstraße|5|||
1468770789|15.4390178|47.0705767|clothes|COS|Graz|8010|Herrengasse|8|http://www.cosstores.com/at||
1468770797|15.4289994|47.0709441|convenience|Yildiz Lebensmittel|Graz|8020|Annenstraße|21|||
1474221334|15.4465783|47.0787293|hairdresser|Haarstudio Roswitha|||||||
1475112641|15.4447270|47.0781020|convenience|Dexter Burger 3|Graz|8010|Heinrichstraße|8|||
1477146827|15.4137583|47.0406297|horse||Graz|8053|Wagner-Jauregg-Straße|140|||
1478949930|15.4287906|47.0760104|newsagent|Tabak Trafik|Graz|8020|Keplerstraße|32|||
1478954698|15.4461077|47.0785971|antiques|Antika Geidorf|||||||
1483304463|15.4471235|47.0788645|beauty|Kosmetik Brigitte|||||||
1487939217|15.4372878|47.0714758|vacant||Graz|8010|Murgasse|2|||
1492540523|15.4395130|47.0705531|clothes|Bonita|||||||
1492540561|15.4362351|47.0711876|chemist|Prokopp|Graz|8010|Murgasse|12|https://www.prokopp.co.at||
1492540580|15.4403565|47.0698419|clothes|New Yorker|Graz|8010|Herrengasse|13|||
1492540587|15.4331109|47.0710541|clothes|Palmers|||||||
1492540591|15.4411606|47.0677142|vacant||||||||
1493311433|15.4182855|47.0744853|hairdresser|Frisör Venezia|||||||
1494528030|15.4455274|47.0772922|art|Kunstatelier|||||||
1497367846|15.4856089|47.0362654|doityourself|OBI|Graz|8042|Sankt-Peter-Gürtel|12|https://www.obi.at/baumarkt/graz-ost/||
1499444313|15.4004309|47.0224586|bakery|Graf|Graz|8054|Kärntner Straße|417|||
1501071974|15.4368604|47.0713722|optician|Sattler|Graz|8010|Murgasse|8|http://www.sattler-optik.at/#kontakt||
1505300632|15.4027730|47.0672195|beauty|Nagelstudio Eleganza|||||||
1505596953|15.4029323|47.0675838|hairdresser|hairbei|||||||
1527457915|15.4180496|47.0748454|video|Austria Videoring Filmverleih|Graz|8020|Bahnhofgürtel|73|||
1529456830|15.4465697|47.0674497|hairdresser|Frisör zur Oper|Graz|8010|Schlögelgasse|5|||
1529456833|15.4420605|47.0685577|musical_instrument|Klavierhaus Fiedler & Sohn|Graz|8010|Am Eisernen Tor|2|http://www.klavierhaus-fiedler.at/||+43 316 83 05 52
1532663145|15.4785532|47.0507618|hairdresser|Klipp|Graz|8042|Sankt-Peter-Hauptstraße||||
1532663149|15.4784058|47.0508527|chemist|Bipa|Graz|8042|Sankt-Peter-Hauptstraße||||
1533380188|15.4377048|47.0717259|confectionery|Bärenland|Graz|8010|Sackstraße|2|||
1540270955|15.4405700|47.0692494|clothes|Triumph|Graz|8010|Herrengasse|22|||
1540270964|15.4372253|47.0704588|hardware|Werner's Elektroladen|||||||
1541431507|15.4341787|47.0717422|art|gallery lendnine|Graz|8020|Lendkai|9||info@lendnine.at|
1542721841|15.4404379|47.0704022|clothes|Boutique Vogue|Graz|8010|Stempfergasse|9|http://www.vogue-johan.at||+43316 829291
1542721849|15.4416493|47.0704610|hats|Hutmode Pelko|Graz|8010|Bischofplatz|5|||
1542721856|15.4401848|47.0704875|clothes|be-be Designermode|Graz|8010|Stempfergasse|10|||+43 316 829015
1542721867|15.4415452|47.0705228|vacant||Graz|8010|Bischofplatz|5|||
1542721999|15.4398741|47.0717209|clothes|Number One|Graz|8010|Färbergasse|11|||
1545210734|15.4378454|47.0716457|clothes|orsay|Graz|8010|Sackstraße|2|||
1545210735|15.4380190|47.0717118|watch|swatch|Graz|8010|Sporgasse|1|||
1547404764|15.4035131|47.0700218|chemist|Bipa|Graz|8020|Gaswerkstraße|3|||
1547404777|15.4041590|47.0694063|clothes|kik|Graz|8020|Eggenberger Allee|33b|||+43 316 579898
1552832128|15.4380585|47.0715635|jewelry|Swarovski|Graz|8010|Hauptplatz|11|||
1557306653|15.4764041|47.0528082|car|Top Auto|Graz|8042|Sankt-Peter-Hauptstraße|107|www.top-auto.at||
1565777549|15.4331528|47.0707940|hairdresser|Hairhunter|Graz|8020|Südtiroler Platz|9|||
1567937634|15.4370788|47.0714213|chemist|DM|Graz|8010|Murgasse|6|https://www.dm-drogeriemarkt.at/||+43 316 831680
1567937636|15.4398586|47.0733132|gift|Das Geschenk|||||||
1567937651|15.4392999|47.0690376|clothes|Trachten Seidl|||||||
1567937656|15.4306113|47.0711033|clothes|Willi Supper|Graz|8020|Annenstraße|10|http://supper.at/standorte.php||
1567937674|15.4398325|47.0684625|shoes||||||||
1568166500|15.4194415|47.0717663|clothes||||||||
1568166514|15.4193373|47.0722078|clothes||||||||
1568166527|15.4191926|47.0722225|clothes||||||||
1568166531|15.4191215|47.0723630|bakery||||||||
1570339334|15.4407954|47.0694508|clothes|Mango|Graz|8010|Herrengasse|21|||
1570339337|15.4394847|47.0701591|clothes|Stefanel|Graz|8010|Herrengasse|16|https://www.stefanel.com/de_at/||+43 316 820800
1570339339|15.4392574|47.0703737|clothes|Tezenis|||||||
1576847562|15.4289107|47.0712817|hairdresser|Charisma|||||||
1582746971|15.4187432|47.0743796|newsagent||||||||
1587241566|15.4308881|47.0711232|clothes|Diva Dresses|Graz|8020|Annenstraße|8|||
1587241577|15.4284042|47.0712735|hairdresser|Klipp|Graz|8020|Annenstraße|22|https://klipp.at||
1587241578|15.4407599|47.0696025|hairdresser|Maria & Maria|Graz|8010|Herrengasse|19|||
1587241587|15.4392037|47.0707944|clothes|Pimkie|Graz|8010|Herrengasse|3|||
1587241594|15.4358047|47.0710830|clothes|Rollett|Graz|8010|Murgasse|14|http://www.rollett.at/||
1587241602|15.4422293|47.0684247|clothes|Style|Graz|8010|Am Eisernen Tor|3|||
1587241611|15.4386151|47.0712022|clothes|Tally Weijl|Graz|8010|Hauptplatz|15|https://www.tally-weijl.com/de_AT/||
1587241612|15.4382770|47.0714259|hairdresser||||||||
1588225775|15.4262685|47.0718448|massage||||||||
1588231979|15.4229195|47.0742864|bicycle|Fahrradservice|Graz|8020|Keplerstraße|84|tomo-fahrradservice.at||
1596485345|15.4400063|47.0683493|hairdresser|Rotschopf|Graz|8010|Stubenberggasse|9|||
1596485350|15.4388376|47.0707266|clothes|Gerry Weber|||||||
1599341726|15.4312615|47.0827545|bakery|Martin Auer|Graz|8010|Körösistraße|64|http://www.martinauer.at||
1599341729|15.4329501|47.0710657|clothes||Graz|8020|Südtiroler Platz|10|||
1599341743|15.4357591|47.0711903|clothes|Jeans Club|Graz|8010|Kaiser-Franz-Josef-Kai|2|||
1599341749|15.4356451|47.0734315|hairdresser|Frisör Erni|Graz|8010|Sackstraße|21|||
1599341751|15.4331970|47.0819328|hairdresser|Friseur Doris|Graz|8010|Theodor-Körner-Straße|39|||
1599532627|15.4403452|47.0591783|vacant||Graz|8010|Schönaugasse|72|||
1600231930|15.4406472|47.0695473|clothes|Moda Italia|Graz|8010|Herrengasse|19|||
1600665357|15.4372379|47.0713178|vacant||Graz|8010|Murgasse|1|||
1601202088|15.4188420|47.0743986|supermarket|Aoy China Shop|Graz|8020|Ghegagasse|31||aoy_chinashop@hotmail.com|
1601202116|15.4189883|47.0744268|hairdresser|Frisör Ingrid|||||||
1601202119|15.4190667|47.0744419|estate_agent|Immo Company|||||||
1602041270|15.4465347|47.0673801|clothes|Moda E|Graz|8010|Schlögelgasse|7|||
1602041285|15.4479319|47.0682545|clothes||||||||
1602166366|15.3948994|47.0501767|bakery|Martin Auer|Graz|8052|Straßganger Straße|207|||
1605696667|15.4404005|47.0689328|clothes|GardeRobe|Graz|8010|Fischer-von-Erlach-Gasse|4|||
1605696678|15.4403493|47.0688255|clothes|Sport Outlet|||||||
1608635573|15.4575865|47.0694733|hairdresser|Schiller Friseur Herbert|Graz|8010|Schillerstraße|50|||+43316 825328
1614150259|15.4167926|47.0344448|electronics|Conrad Megastore|Graz|8054|Weblinger Gürtel|25|https://www.conrad.at/||
1615186056|15.4482902|47.0538678|bakery|Backhaus Ostbahnhof|Graz|8010|Conrad-von-Hötzendorf-Straße|108|||
1620380040|15.4010285|47.0251462|hairdresser|Cult|Graz|8054|Kärntner Straße|391|||
1623640458|15.4254762|47.0710679|clothes|Farmah's Day Mode|||||||
1624561650|15.4404878|47.0664990|hairdresser|...mein frisör|||||||
1624561651|15.4402566|47.0667558|clothes||||||||
1632924362|15.4375523|47.0702988|clothes|Heidi Gotthardt|Graz|8010|Albrechtgasse|4|||
1633416607|15.4439344|47.0698591|clothes|Martha|||||||
1638482746|15.4409358|47.0689731|clothes|Only|Graz|8010|Herrengasse|28|||
1638482747|15.4387383|47.0708162|clothes|Red Bull World|Graz|8010|Hauptplatz|1|http://redbullworld.at/de/||+43 316 225065
1639203477|15.4193017|47.0744843|insurance|EWO Versicherungs GmbH|Graz||Ghegagasse||||
1640722285|15.4386069|47.0719419|vacant||Graz|8010|Sporgasse|8|||
1646377652|15.4385051|47.0718555|clothes|monika|Graz|8010|Sporgasse|6|||
1646377653|15.4383251|47.0717114|clothes|Hanro|Graz|8010|Sporgasse|4|||
1655810336|15.4390882|47.0724102|clothes|eleni|Graz|8010|Sporgasse|22|||
1655810343|15.4391401|47.0724355|clothes|Raffeli|Graz|8010|Sporgasse|22|||
1655810345|15.4394392|47.0724590|clothes|Armas|Graz|8010|Hofgasse|2|||
1655810348|15.4393105|47.0724899|clothes|Mode am Hof|Graz|8010|Hofgasse|2|||
1655810349|15.4390878|47.0725674|clothes|io Fashion|Graz|8010|Sporgasse|21|||
1655810350|15.4393798|47.0725660|clothes|Weinbauer|Graz|8010|Hofgasse|1|||
1660773524|15.4442119|47.0702083|clothes|Alexa|||||||
1661574889|15.4412122|47.0674162|clothes|Lena Hoschek|||||||+43 5030 93 00
1663480267|15.4431525|47.0696981|hairdresser|Haar Virus|Graz|8010|Tummelplatz|9|http://www.haarvirus.at|office@haarvirus.at|
1663480272|15.4438815|47.0700443|hairdresser|Paul Mitchell|Graz|8010|Tummelplatz|6|||
